Intervalo de Datas: 01/04/2020 00:00:00 a 30/04/2020 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4930 - Av. João de Oliveira Remião defronte nro 702 - C/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOM4AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOM4BP,Faixa 2 direita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00:00 - 23:59:59,164.42,139.26,177.21,151.06,148.93,139.08,134.24,173.24,193.68,163.89,175.20,110.26,138.77,147.10,149.73,157.07,206.51,216.16,140.07,160.05,152.74,176.90,172.93,192.66,217.90,145.58,143.90,165.90,199.89,199.22,"4,953.55"
Total,"18,628.10","17,310.00","18,683.29","13,534.00","10,077.71","17,898.78","19,082.73","20,700.84","22,184.28","10,985.59","14,440.09","10,306.62","18,514.40","18,680.57","19,695.66","20,157.71","20,962.97","15,292.02","11,066.10","18,949.83","11,876.22","21,460.85","20,809.31","21,669.52","15,732.41","10,469.46","20,387.16","20,798.21","22,749.21","23,892.16","526,995.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4953 - Av. Juca Batista a 200m do nro 8455 - C/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUC3AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total
00:00:00 - 00:59:59,29.30,29.30,23.81,35.77,40.61,24.30,22.80,30.30,36.61,40.64,31.81,38.95,24.48,26.48,24.47,29.96,36.46,41.13,48.60,22.97,51.95,30.31,22.31,37.29,44.60,61.94,30.46,30.45,32.29,27.29,"1,007.64"
01:00:00 - 01:59:59,20.48,22.99,14.99,31.98,28.16,17.99,13.82,13.99,23.99,23.64,23.66,39.65,17.33,17.16,18.49,20.65,23.48,20.14,32.65,12.33,24.15,23.49,13.99,21.33,29.99,32.49,12.33,13.66,14.66,10.99,634.65
02:00:00 - 02:59:59,8.00,13.33,14.33,14.33,29.65,8.32,12.33,6.00,10.16,14.66,16.16,20.32,10.33,4.33,7.66,13.16,9.66,19.32,28.16,8.00,12.66,8.66,6.99,10.66,22.83,30.48,4.66,8.00,4.33,8.66,386.14
03:00:00 - 03:59:59,6.66,6.83,5.32,11.65,23.83,3.66,1.66,2.49,3.32,6.32,9.99,16.33,5.99,6.99,7.99,8.99,4.99,17.99,10.33,5.33,9.33,5.66,4.99,5.99,15.99,20.31,7.66,8.33,9.99,1.66,256.57
04:00:00 - 04:59:59,14.32,16.32,10.32,18.49,20.65,16.99,14.82,14.49,13.16,11.66,18.50,14.33,13.66,14.99,11.66,18.32,10.82,20.83,15.83,15.66,15.49,9.99,13.82,18.32,17.49,17.32,11.66,13.16,11.66,13.16,447.89
05:00:00 - 05:59:59,20.83,24.66,26.16,26.66,22.66,24.65,19.33,21.99,25.66,16.50,20.16,22.16,25.99,20.66,21.32,29.99,31.16,22.99,14.33,25.00,19.82,23.48,27.32,29.33,24.66,22.99,30.15,25.16,27.32,29.66,722.75
06:00:00 - 06:59:59,52.82,64.83,46.99,41.32,38.66,51.99,54.49,50.82,51.16,42.99,45.15,39.99,50.49,54.16,36.49,47.98,45.16,41.32,34.33,53.65,34.32,53.81,43.31,53.31,45.82,40.98,55.98,46.16,49.49,49.16,"1,417.13"
07:00:00 - 07:59:59,130.61,130.64,141.95,74.15,68.14,133.31,140.13,132.98,155.29,61.14,92.47,58.64,145.94,137.64,136.13,138.14,143.61,96.81,65.47,122.46,98.46,142.14,149.61,149.63,76.97,60.31,165.27,153.29,150.62,151.45,"3,603.40"
08:00:00 - 08:59:59,173.12,159.98,172.47,130.97,48.49,157.49,166.13,169.30,182.62,97.98,101.31,43.98,173.96,173.95,165.96,195.31,175.12,122.97,62.14,175.79,106.47,183.81,186.45,187.96,155.96,44.83,184.45,181.62,202.98,183.97,"4,467.54"
09:00:00 - 09:59:59,191.76,172.48,187.14,141.63,102.97,183.99,224.63,236.29,227.95,110.47,169.63,113.99,199.44,227.13,189.81,217.63,239.47,157.13,92.98,201.45,145.12,228.29,210.79,230.44,181.31,95.31,207.62,225.10,243.92,247.29,"5,603.16"
10:00:00 - 10:59:59,240.93,198.61,243.45,180.47,158.45,191.80,262.27,283.44,241.94,195.10,229.30,182.64,252.10,243.26,217.78,225.94,249.63,204.44,156.09,237.59,170.29,239.78,239.12,246.11,208.10,152.46,241.12,218.61,237.11,269.10,"6,617.03"
11:00:00 - 11:59:59,246.60,198.95,230.77,236.27,163.28,221.79,244.71,270.26,300.24,255.45,254.73,226.62,218.26,239.76,258.25,277.92,272.58,251.11,180.31,231.61,168.45,242.94,248.40,271.56,249.07,182.46,257.27,240.57,239.26,271.91,"7,151.36"
12:00:00 - 12:59:59,206.75,194.76,205.11,199.41,142.30,201.10,232.94,229.23,235.73,187.61,249.25,198.92,194.08,204.92,194.07,222.40,195.27,245.90,181.26,228.60,164.75,227.58,199.24,221.04,242.24,167.13,212.07,205.05,213.41,255.71,"6,257.83"
13:00:00 - 13:59:59,199.92,177.47,191.08,184.25,116.10,196.11,234.74,260.73,261.42,131.10,195.90,140.61,203.75,198.61,209.59,216.76,245.44,220.75,129.77,214.57,133.09,239.90,220.76,239.43,224.25,135.79,216.25,208.93,217.11,257.06,"6,021.24"
14:00:00 - 14:59:59,241.61,205.43,238.42,213.91,135.94,239.91,299.89,297.07,325.42,126.93,234.43,145.95,251.73,246.56,237.61,284.23,281.09,246.07,143.77,290.59,166.58,264.24,255.26,240.58,245.74,130.29,254.78,265.76,250.93,306.60,"7,067.32"
15:00:00 - 15:59:59,262.21,215.92,260.39,220.42,168.44,293.92,318.06,297.74,325.26,162.43,275.58,183.24,302.90,248.59,278.40,308.76,314.09,253.23,209.06,332.23,207.89,318.56,283.92,326.22,293.73,182.42,286.04,303.41,312.87,345.73,"8,091.66"
16:00:00 - 16:59:59,236.59,271.57,271.73,244.09,229.93,262.73,307.91,295.05,353.56,210.93,287.91,216.58,274.57,277.09,290.93,317.87,311.91,276.41,252.24,315.91,244.10,314.38,290.21,318.36,297.56,198.59,314.07,322.37,309.07,387.05,"8,501.27"
17:00:00 - 17:59:59,285.88,274.90,345.69,259.59,202.74,321.41,340.35,347.53,396.36,173.26,293.61,188.77,318.16,323.09,297.91,321.72,355.73,249.78,228.74,309.05,242.93,337.71,324.88,380.40,262.40,206.75,340.24,323.38,340.75,387.21,"8,980.92"
18:00:00 - 18:59:59,274.34,285.04,284.37,220.24,190.59,269.55,302.22,327.66,401.99,189.94,246.58,193.62,323.50,302.54,316.04,306.70,331.71,270.37,163.26,316.04,197.56,338.35,329.01,362.83,266.10,174.60,328.17,339.14,350.31,394.84,"8,597.21"
19:00:00 - 19:59:59,213.91,186.42,252.24,214.42,135.29,238.56,229.72,222.93,294.21,143.60,193.59,148.57,224.43,188.22,244.70,226.39,244.22,195.93,167.09,232.23,180.40,251.22,229.20,260.72,218.74,140.93,213.22,236.89,256.60,305.22,"6,489.81"
20:00:00 - 20:59:59,150.89,142.08,160.21,151.23,125.09,154.41,156.89,143.56,165.73,118.27,143.58,108.28,113.56,113.93,118.75,132.92,175.41,143.39,114.07,140.58,105.89,149.40,161.74,140.38,152.07,111.27,125.90,116.57,156.73,209.70,"4,202.48"
21:00:00 - 21:59:59,93.45,91.47,107.40,90.71,57.78,102.11,91.60,90.44,126.09,74.46,111.93,52.63,89.44,74.11,89.10,92.26,89.09,96.10,71.12,90.79,76.93,93.45,102.40,94.74,92.08,84.30,71.94,99.75,90.92,144.57,"2,733.16"
22:00:00 - 22:59:59,47.45,48.30,67.10,71.10,43.64,38.47,50.13,54.61,71.11,58.13,81.74,45.61,54.80,42.46,47.28,60.29,75.75,77.42,48.97,70.45,67.45,74.28,71.62,83.60,86.74,54.46,44.65,69.95,71.11,98.41,"1,877.08"
23:00:00 - 23:59:59,37.27,33.78,49.95,57.95,30.96,40.31,36.61,38.29,51.44,33.64,51.61,32.80,39.29,36.12,33.29,39.95,40.28,60.77,48.46,54.30,33.45,45.61,41.61,64.25,59.96,43.63,36.96,47.46,43.14,64.62,"1,327.76"
Total,"3,385.70","3,166.06","3,551.39","3,071.01","2,324.35","3,394.87","3,778.18","3,837.19","4,280.42","2,486.85","3,378.58","2,473.18","3,528.18","3,422.75","3,453.68","3,754.24","3,902.13","3,352.30","2,499.03","3,707.18","2,677.53","3,847.04","3,676.95","3,994.48","3,514.40","2,392.04","3,652.92","3,702.77","3,836.58","4,421.02","102,463.00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4954 - Av. Juca Batista defronte 8455 - B/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUC4EP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total
00:00:00 - 00:59:59,26.15,18.48,19.66,28.48,47.15,25.32,21.31,17.16,32.32,29.82,31.99,37.65,22.32,15.32,16.16,15.31,21.31,29.82,48.64,31.16,28.64,26.66,22.82,29.99,38.48,51.63,20.66,23.15,18.65,19.83,816.04
01:00:00 - 01:59:59,15.33,18.83,14.00,33.98,28.16,13.99,9.33,9.00,14.83,22.33,27.83,31.98,19.33,12.33,13.83,22.16,23.83,27.64,27.82,11.66,26.83,16.50,12.66,20.50,27.15,40.99,20.16,14.00,10.16,9.50,596.64
02:00:00 - 02:59:59,6.16,11.66,5.33,8.66,24.66,12.83,11.33,5.00,7.00,12.66,6.33,10.66,11.66,5.50,9.83,7.33,10.00,12.33,23.31,6.33,14.00,7.33,8.66,11.33,19.50,33.32,6.00,4.00,7.99,9.00,329.70
03:00:00 - 03:59:59,13.33,16.50,11.00,22.49,29.48,7.33,8.00,10.83,11.16,8.33,13.00,24.33,11.33,12.33,11.33,14.16,9.16,17.83,21.00,7.66,13.66,8.32,12.16,9.66,26.49,16.82,7.33,9.00,9.33,7.83,401.18
04:00:00 - 04:59:59,16.00,18.50,14.83,12.99,17.66,17.33,18.33,15.16,15.83,11.49,22.16,18.33,14.83,16.33,14.00,17.49,16.50,21.16,18.66,19.50,16.32,19.00,17.00,25.49,17.83,15.15,12.50,12.50,17.33,10.50,500.70
05:00:00 - 05:59:59,37.82,47.33,38.49,32.66,34.99,42.15,38.82,43.32,44.32,19.65,29.16,24.15,42.99,37.15,42.82,39.32,43.50,30.32,33.48,35.49,35.98,43.81,48.99,42.15,27.50,35.15,49.14,44.98,43.98,45.98,"1,155.59"
06:00:00 - 06:59:59,128.60,131.47,139.96,74.31,62.80,140.15,123.96,151.77,130.61,75.63,78.80,56.96,128.46,134.10,138.30,149.60,150.77,76.15,66.81,132.62,73.13,148.94,132.11,149.95,88.80,67.82,161.12,159.29,155.45,158.28,"3,566.72"
07:00:00 - 07:59:59,223.05,203.75,237.22,121.78,62.98,222.12,243.23,244.05,243.56,76.63,117.29,53.12,247.56,236.89,242.72,254.72,230.91,120.94,64.48,258.20,106.30,272.04,251.22,243.69,155.11,64.97,255.54,246.53,255.54,273.03,"5,829.17"
08:00:00 - 08:59:59,232.26,209.31,241.10,145.45,43.99,212.13,247.62,248.26,240.60,84.32,177.64,53.83,247.76,239.43,245.95,237.76,234.61,149.61,63.13,250.11,106.98,267.61,265.44,262.11,179.44,53.32,306.27,259.61,289.10,289.45,"6,084.20"
09:00:00 - 09:59:59,233.60,207.44,199.63,144.44,87.81,180.65,225.75,247.60,246.94,125.13,198.77,105.15,219.44,243.76,216.29,203.62,233.79,187.44,75.31,214.43,126.47,261.61,226.46,271.73,177.27,83.15,236.61,225.93,288.93,264.10,"5,959.25"
10:00:00 - 10:59:59,215.27,229.78,251.63,193.78,112.98,209.12,269.97,231.26,252.43,170.59,211.95,169.31,232.59,233.28,201.95,258.09,250.46,203.10,115.96,228.29,147.45,220.45,241.94,229.62,215.78,123.29,215.14,224.28,245.63,280.61,"6,385.98"
11:00:00 - 11:59:59,215.75,203.93,215.44,210.62,136.61,210.63,220.77,255.25,268.24,191.94,245.73,188.46,211.76,215.25,241.75,262.76,246.43,247.27,166.96,239.42,133.46,219.10,221.27,242.92,213.88,174.79,218.11,200.24,236.61,253.25,"6,508.60"
12:00:00 - 12:59:59,176.09,167.95,193.96,157.93,107.80,188.11,219.93,215.43,228.90,155.80,161.25,128.95,202.43,197.76,186.77,205.78,182.78,191.78,135.79,208.12,135.46,216.61,214.57,212.42,171.43,121.96,207.76,220.23,201.94,240.25,"5,555.94"
13:00:00 - 13:59:59,211.93,172.27,197.91,164.11,89.46,190.45,215.74,238.57,275.74,95.62,187.12,80.95,197.90,199.44,232.08,231.25,233.96,175.93,100.62,231.25,135.09,252.06,223.09,211.25,192.89,107.94,226.60,217.92,248.76,275.08,"5,812.98"
14:00:00 - 14:59:59,256.44,187.29,215.09,169.12,103.79,228.94,283.73,308.10,327.77,108.96,210.43,119.11,281.56,240.42,230.93,285.54,293.77,219.44,129.46,261.59,163.45,260.09,268.93,272.08,202.43,122.95,258.41,240.43,253.91,302.23,"6,806.39"
15:00:00 - 15:59:59,241.40,207.95,248.93,202.93,153.28,303.60,310.07,310.43,332.46,161.28,275.26,166.10,278.41,222.59,256.10,315.57,294.10,206.74,180.75,310.09,179.08,314.41,267.61,313.92,263.91,162.11,289.10,271.77,251.26,324.59,"7,615.80"
16:00:00 - 16:59:59,228.11,239.61,256.58,234.10,197.44,236.29,293.59,289.10,328.75,195.10,282.08,243.41,279.26,243.60,266.08,271.61,264.25,264.94,249.62,273.26,242.95,280.75,258.26,303.73,252.59,246.10,266.27,292.91,311.38,326.75,"7,918.47"
17:00:00 - 17:59:59,235.44,254.77,276.60,265.77,259.45,254.29,283.60,287.42,319.77,208.46,332.08,258.60,266.45,288.29,265.27,250.62,290.92,261.26,318.42,284.95,240.44,307.27,294.56,314.46,277.28,295.78,273.43,296.08,285.74,352.27,"8,399.74"
18:00:00 - 18:59:59,226.59,239.27,239.41,280.25,313.38,223.88,276.41,286.23,335.88,218.61,279.92,315.91,282.91,239.57,237.92,247.41,277.59,303.24,331.25,272.26,303.74,265.42,254.77,265.43,348.61,274.56,245.42,288.25,275.60,306.75,"8,256.44"
19:00:00 - 19:59:59,156.62,162.43,194.42,190.62,179.63,153.27,176.96,194.43,213.46,166.61,171.78,188.96,154.61,135.77,158.25,155.28,168.10,195.25,153.11,154.61,193.14,162.45,153.10,210.23,178.95,168.29,161.60,135.42,190.12,206.56,"5,184.03"
20:00:00 - 20:59:59,96.58,101.45,108.42,93.10,98.61,106.11,86.62,78.11,125.08,104.79,108.27,91.13,82.09,60.30,82.26,85.93,109.42,112.77,109.44,107.96,89.78,92.94,104.95,115.08,118.78,99.12,82.90,102.78,101.44,133.10,"2,989.31"
21:00:00 - 21:59:59,73.11,54.79,95.10,83.26,84.62,67.61,59.79,67.78,66.78,77.46,87.28,69.62,66.63,49.97,54.13,79.43,80.09,71.28,64.46,62.13,73.12,69.46,63.28,70.43,76.26,78.96,63.62,64.44,70.28,100.11,"2,145.28"
22:00:00 - 22:59:59,52.29,43.63,46.80,59.60,42.31,42.47,35.97,33.97,51.30,56.98,63.60,34.11,31.62,23.63,42.63,60.29,57.62,76.11,43.15,58.30,65.62,48.98,66.30,54.96,83.79,60.49,45.48,59.31,57.13,59.27,"1,557.71"
23:00:00 - 23:59:59,30.80,26.32,47.31,44.97,18.15,36.66,25.81,41.32,48.97,36.15,56.31,30.81,22.83,27.99,33.15,31.97,40.31,59.29,25.15,36.15,33.96,37.50,46.14,56.30,66.80,36.15,22.98,35.82,42.31,52.14,"1,150.52"
Total,"3,348.72","3,174.71","3,508.82","2,975.40","2,337.19","3,325.43","3,706.64","3,829.55","4,162.70","2,414.34","3,376.03","2,501.59","3,556.73","3,331.00","3,440.50","3,703.00","3,764.18","3,261.64","2,566.78","3,695.54","2,685.05","3,819.31","3,676.29","3,939.43","3,420.95","2,534.81","3,652.15","3,648.87","3,868.57","4,300.46","101,526.38"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4955 - Av. Da Legalidade e da Democracia I/C a 40m da Av. São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG1EP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG1FP,Faixa 2 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG1GP,Faixa 3 direita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total
00:00:00 - 00:59:59,130.82,123.33,134.83,167.98,166.80,141.00,128.49,116.66,114.82,163.15,117.49,155.48,175.16,145.00,136.16,148.15,146.99,189.82,180.98,160.66,157.83,158.99,123.00,156.65,214.14,257.30,174.83,134.99,156.81,157.99,"4,636.30"
01:00:00 - 01:59:59,59.83,60.16,68.65,98.66,122.98,72.99,79.82,74.33,75.32,93.14,83.33,90.82,88.83,74.66,55.33,77.65,74.32,111.00,128.66,91.49,93.16,90.49,87.32,77.65,147.14,154.81,86.99,83.33,96.16,98.83,"2,697.85"
02:00:00 - 02:59:59,42.83,42.82,43.50,71.49,68.83,34.83,50.00,37.83,42.83,55.32,62.49,53.16,42.83,34.00,26.00,43.16,40.33,61.49,85.00,47.49,51.00,42.83,58.83,46.33,64.99,86.33,39.00,49.33,51.49,50.83,"1,527.19"
03:00:00 - 03:59:59,52.00,33.33,35.00,69.50,54.33,49.33,41.16,32.00,35.00,50.66,60.33,47.66,46.16,32.83,32.83,32.16,43.49,83.49,42.50,44.50,57.83,49.66,35.66,56.66,92.99,66.16,39.33,39.33,40.66,46.16,"1,442.70"
04:00:00 - 04:59:59,61.32,57.16,51.16,147.99,47.16,71.33,69.16,68.33,58.83,56.33,133.83,42.50,78.66,72.83,86.99,76.16,70.32,168.65,65.99,78.99,38.66,84.16,77.83,79.66,140.49,68.15,81.32,52.99,84.49,65.49,"2,336.93"
05:00:00 - 05:59:59,340.12,341.31,335.64,252.63,142.49,418.14,386.47,401.31,423.14,211.29,289.82,137.32,416.12,398.98,370.13,414.64,386.47,290.65,145.31,382.12,187.45,421.13,383.30,404.29,300.14,175.80,494.13,429.94,442.27,451.63,"10,174.18"
06:00:00 - 06:59:59,"1,757.16","1,860.51","1,822.61",996.81,701.54,"1,973.16","1,880.91","1,943.96","1,892.09",870.64,"1,039.02",722.85,"2,057.35","1,940.88","1,953.75","1,921.37","1,921.41","1,074.17",779.20,"1,912.89",889.47,"2,152.71","1,967.36","2,070.53","1,169.31",843.12,"2,164.68","2,103.65","2,120.78","2,227.17","48,731.06"
07:00:00 - 07:59:59,"2,673.07","2,589.92","2,511.98","1,072.70",510.40,"2,973.33","2,988.44","3,038.62","2,938.78",795.88,"1,125.16",489.41,"3,026.42","2,950.29","2,983.27","2,692.60","3,089.36","1,258.50",560.59,"3,026.89",934.35,"3,438.91","3,147.07","3,362.12","1,393.59",601.10,"3,397.78","3,430.09","3,394.23","3,278.18","69,673.03"
08:00:00 - 08:59:59,"2,298.72","2,408.89","2,199.89",978.55,452.44,"2,698.12","2,715.45","2,668.20","2,712.16",754.92,985.55,440.62,"2,378.66","2,754.32","2,867.82","2,781.74","2,938.14","1,243.14",494.94,"2,974.63",850.21,"3,319.72","3,098.79","3,174.92","1,403.64",532.78,"3,058.10","3,424.03","3,588.66","3,202.74","65,400.49"
09:00:00 - 09:59:59,"1,849.59","1,794.69","1,868.85",931.36,486.61,"2,160.03","2,157.09","2,321.06","2,322.57",759.71,989.37,519.78,"2,367.08","2,132.86","2,206.57","2,298.25","2,360.43","1,220.51",499.94,"2,277.34",808.91,"2,712.52","2,481.24","2,477.54","1,329.16",603.61,"2,706.40","2,501.36","2,728.64","2,757.57","54,630.64"
10:00:00 - 10:59:59,"1,502.44","1,464.98","1,591.15",976.50,577.22,"1,750.87","1,925.94","1,932.82","1,910.59",858.20,999.19,714.24,"1,800.06","1,920.29","1,812.90","1,811.93","2,062.27","1,238.28",734.89,"1,893.07",884.65,"2,018.25","1,936.52","2,171.90","1,416.63",718.56,"2,222.20","2,018.88","2,188.19","2,358.18","47,411.79"
11:00:00 - 11:59:59,"1,365.05","1,418.97","1,465.12","1,083.80",644.22,"1,584.36","1,620.74","1,716.17","1,799.24","1,015.05","1,084.48",870.22,"1,739.23","1,568.29","1,640.46","1,659.23","1,853.32","1,286.97",817.51,"1,750.72",953.85,"1,928.40","1,898.32","1,908.72","1,430.11",949.52,"1,937.26","1,832.68","1,943.55","1,973.54","44,739.10"
12:00:00 - 12:59:59,"1,551.07","1,479.98","1,527.12","1,022.77",729.68,"1,834.59","1,721.10","1,940.58","2,042.46",872.57,"1,039.83",829.66,"1,896.18","1,819.77","1,802.90","1,853.74","1,868.28","1,219.45",814.35,"1,880.91","1,063.00","2,050.78","1,940.46","1,964.50","1,296.60",880.90,"2,058.87","1,964.69","2,137.11","2,188.68","47,292.58"
13:00:00 - 13:59:59,"1,612.28","1,631.16","1,722.02",842.21,620.36,"1,846.50","1,880.74","1,941.08","1,997.23",658.58,958.66,648.90,"2,067.41","2,022.95","2,070.95","2,090.43","2,088.78","1,139.00",718.52,"2,054.37",905.16,"2,352.32","2,284.36","2,083.53","1,178.98",752.72,"2,254.93","2,279.38","2,348.68","2,475.22","49,527.41"
14:00:00 - 14:59:59,"1,625.17","1,829.01","1,735.18","1,067.85",725.89,"1,869.99","1,965.55","2,054.21","2,180.91",770.74,"1,082.96",852.20,"2,056.38","2,040.95","2,044.74","2,104.23","2,089.25","1,165.79",900.10,"2,044.01","1,130.99","2,218.34","2,241.28","2,426.07","1,289.94","1,016.74","2,225.53","2,359.34","2,293.83","2,635.15","52,042.32"
15:00:00 - 15:59:59,"1,532.59","1,538.18","1,762.77","1,142.92",957.30,"1,720.95","1,896.04","1,956.06","2,244.04",963.39,"1,281.98","1,211.84","1,882.73","1,818.39","1,872.26","1,903.07","2,048.57","1,439.40","1,356.27","1,873.83","1,411.36","2,179.35","2,188.98","2,223.64","1,374.44","1,258.50","2,004.21","2,101.85","2,160.88","2,456.89","51,762.68"
16:00:00 - 16:59:59,"1,581.75","1,537.65","1,736.81","1,202.41","1,230.94","1,654.45","1,810.24","1,836.59","2,114.27","1,068.34","1,356.05","1,635.44","1,898.36","1,839.30","1,876.93","1,982.76","2,099.47","1,435.79","1,504.56","1,991.92","1,577.19","2,021.71","2,051.18","2,214.51","1,483.40","1,606.13","2,096.14","2,171.69","2,081.80","2,418.69","53,116.47"
17:00:00 - 17:59:59,"1,929.90","1,857.55","2,169.60","1,290.44","1,433.04","2,093.49","2,246.37","2,324.34","2,485.37","1,210.96","1,392.28","1,881.62","2,338.77","2,331.63","2,322.28","2,402.69","2,582.09","1,465.72","1,720.30","2,196.72","1,686.00","2,533.84","2,579.00","2,662.82","1,651.17","1,871.29","2,598.59","2,607.23","2,623.04","3,021.36","63,509.50"
18:00:00 - 18:59:59,"1,841.91","1,878.44","2,009.76","1,443.38","1,777.40","2,045.42","2,045.56","2,178.39","2,329.52","1,384.66","1,507.55","2,304.03","2,195.56","2,081.41","2,205.39","2,295.86","2,388.87","1,719.72","2,060.17","2,271.40","2,090.88","2,471.35","2,493.35","2,595.69","1,859.07","2,254.84","2,452.06","2,410.19","2,552.99","2,828.32","63,973.14"
19:00:00 - 19:59:59,"1,120.88","1,101.23","1,269.04","1,031.51","1,329.18","1,220.74","1,200.87","1,314.88","1,590.37",949.04,"1,116.35","1,747.92","1,320.05","1,219.59","1,310.05","1,278.90","1,564.19","1,186.54","1,504.21","1,342.88","1,396.35","1,395.88","1,404.55","1,645.88","1,391.05","1,738.86","1,403.53","1,420.22","1,412.53","1,842.34","40,769.61"
20:00:00 - 20:59:59,653.94,590.43,830.27,672.27,881.43,692.91,674.75,759.60,934.10,590.95,691.11,"1,188.41",773.27,665.27,749.77,706.43,989.60,811.45,933.60,809.09,990.43,803.93,851.44,"1,045.75",839.25,"1,099.43",763.45,785.91,827.56,"1,150.37","24,756.17"
21:00:00 - 21:59:59,387.61,412.13,487.30,398.62,511.45,471.29,448.30,464.95,564.42,410.95,428.78,775.62,448.61,423.13,441.30,501.62,571.13,534.11,584.46,527.14,587.13,533.95,496.97,648.94,542.95,775.46,495.30,525.61,621.45,750.42,"15,771.10"
22:00:00 - 22:59:59,282.30,276.98,332.96,352.13,364.82,282.80,313.47,354.80,381.96,309.15,305.12,485.13,304.80,267.47,327.31,337.13,428.47,354.80,437.47,339.30,406.46,359.14,395.97,470.62,434.62,476.93,330.29,412.63,401.63,534.95,"11,061.61"
23:00:00 - 23:59:59,211.66,171.99,249.48,241.98,228.15,203.82,228.65,220.31,266.64,213.48,223.97,265.48,218.49,203.66,221.32,215.31,306.14,251.31,254.65,273.82,243.31,252.82,254.66,309.31,315.79,314.14,212.48,293.64,282.14,383.63,"7,532.23"
Total,"26,464.01","26,500.80","27,960.69","17,556.46","14,764.66","29,864.44","30,475.31","31,697.08","33,456.66","15,087.10","18,354.70","18,110.31","31,617.17","30,758.75","31,417.41","31,629.21","34,011.69","20,949.75","17,324.17","32,246.18","19,395.63","35,591.18","34,477.44","36,278.23","22,759.59","19,103.18","35,297.40","35,432.98","36,579.57","39,354.33","834,516.08"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4956 - Av. Da Legalidade e da Democracia Km 1 - C/I  - C/I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG2AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG2BP,Faixa 2 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG2CP,Faixa 3 direita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
