data,equipamento,endereco,horario,volume
2020-02-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",01:00 - 02:00,91.5
2020-02-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",01:00 - 02:00,116.8
2020-02-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",01:00 - 02:00,126.5
2020-02-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",01:00 - 02:00,112.0
2020-02-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",01:00 - 02:00,120.5
2020-02-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",01:00 - 02:00,206.7
2020-02-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,148.3
2020-02-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,161.2
2020-02-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,52.8
2020-02-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,55.3
2020-02-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,71.0
2020-02-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,71.8
2020-02-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,94.2
2020-02-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,0
2020-02-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,162.0
2020-02-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,76.7
2020-02-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,44.2
2020-02-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,68.8
2020-02-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,62.3
2020-02-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,73.7
2020-02-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,167.7
2020-02-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,181.7
2020-02-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,51.5
2020-02-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,54.5
2020-02-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,53.3
2020-02-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,70.7
2020-02-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,86.3
2020-02-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,108.8
2020-02-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,110.7
2020-02-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,63.7
2020-02-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,70.8
2020-02-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,90.3
2020-02-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,60.8
2020-02-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,51.2
2020-02-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",02:00 - 03:00,128.3
2020-02-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,97.2
2020-02-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,140.2
2020-02-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,25.3
2020-02-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,44.0
2020-02-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,47.2
2020-02-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,61.5
2020-02-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,55.8
2020-02-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,0
2020-02-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,143.6
2020-02-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,52.5
2020-02-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,30.8
2020-02-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,43.7
2020-02-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,43.7
2020-02-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,56.3
2020-02-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,125.2
2020-02-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,151.2
2020-02-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,49.3
2020-02-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,43.8
2020-02-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,53.3
2020-02-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,50.0
2020-02-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,63.5
2020-02-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,98.0
2020-02-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,85.0
2020-02-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,41.3
2020-02-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,58.2
2020-02-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,59.3
2020-02-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,43.2
2020-02-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,47.2
2020-02-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,104.0
2020-02-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,121.5
2020-02-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,122.2
2020-02-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,42.0
2020-02-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,51.2
2020-02-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,60.3
2020-02-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,59.5
2020-02-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,73.7
2020-02-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,0
2020-02-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,161.0
2020-02-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,71.2
2020-02-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,57.3
2020-02-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,62.8
2020-02-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,74.2
2020-02-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,63.8
2020-02-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,115.8
2020-02-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,141.8
2020-02-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,59.0
2020-02-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,50.0
2020-02-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,63.0
2020-02-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,68.5
2020-02-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,53.0
2020-02-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,112.5
2020-02-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,82.5
2020-02-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,46.5
2020-02-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,74.2
2020-02-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,66.3
2020-02-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,55.3
2020-02-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,47.7
2020-02-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,111.3
2020-02-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,177.3
2020-02-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,150.5
2020-02-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,123.3
2020-02-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,173.6
2020-02-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,174.5
2020-02-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,166.6
2020-02-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,184.6
2020-02-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,0
2020-02-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,170.0
2020-02-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,160.3
2020-02-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,172.6
2020-02-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,177.5
2020-02-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,175.0
2020-02-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,172.5
2020-02-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,171.8
2020-02-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,172.7
2020-02-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,160.5
2020-02-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,172.2
2020-02-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,183.8
2020-02-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,194.8
2020-02-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,178.5
2020-02-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,153.8
2020-02-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,133.3
2020-02-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,108.5
2020-02-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,109.3
2020-02-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,180.0
2020-02-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,174.6
2020-02-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,173.8
2020-02-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,146.1
2020-02-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,380.9
2020-02-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,283.3
2020-02-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,416.1
2020-02-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,580.4
2020-02-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,586.2
2020-02-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,570.5
2020-02-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,213.1
2020-02-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,372.9
2020-02-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,313.8
2020-02-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,627.7
2020-02-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,594.9
2020-02-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,594.4
2020-02-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,568.9
2020-02-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,588.4
2020-02-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,378.8
2020-02-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,329.9
2020-02-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,605.2
