data,equipamento,endereco,horario,volume
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,04:00:00 - 04:59:59,61.64
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,04:00:00 - 04:59:59,77.79
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,04:00:00 - 04:59:59,83.27
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,232.59
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,692.61
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,665.10
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,703.91
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,675.39
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,660.07
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,413.84
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,334.07
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,717.37
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,693.37
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,685.37
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,669.53
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,660.70
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,416.99
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,312.74
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,733.10
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,622.23
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,655.42
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,559.62
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,540.71
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,299.69
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,159.41
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,401.98
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,332.33
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,335.49
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,312.17
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,287.82
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,224.85
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,135.63
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,317.65
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,05:00:00 - 05:59:59,308.32
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,664.45
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,261.32"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,303.33"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,326.85"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,341.20"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,295.25"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,165.43"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,777.42
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,263.34"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,261.61"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,299.80"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,330.39"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,309.52"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,111.08"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,679.31
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,229.69"
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,269.64"
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,173.00"
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,245.66"
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"2,061.57"
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,848.02
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,545.67
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,483.74"
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,219.39"
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,154.83"
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,157.13"
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,139.00"
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,723.01
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,495.41
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,291.62"
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,06:00:00 - 06:59:59,"1,218.73"
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,572.71
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,728.99"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,658.02"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,784.51"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,542.20"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,659.92"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,592.25"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,714.58
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,760.20"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,572.81"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,725.75"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,680.70"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,669.94"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,491.30"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,523.90
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,571.31"
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,796.77"
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,885.10"
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,851.66"
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,954.54"
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,942.49
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,384.46
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,612.10"
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,279.03"
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,267.06"
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,273.92"
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,324.08"
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,669.08
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,360.97
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,488.16"
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,07:00:00 - 07:59:59,"1,484.07"
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,610.67
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,967.11"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,961.79"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,930.43"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,931.94"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,907.90"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,712.14"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,700.77
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,728.02"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,870.99"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,828.14"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,833.39"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,872.69"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,651.59"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,633.17
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,753.27"
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,702.50"
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,586.50"
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,580.96"
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,580.25"
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,837.57
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,302.24
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,137.02"
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,963.98
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,996.40
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,991.06
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,076.58"
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,634.53
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,284.58
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,130.40"
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,08:00:00 - 08:59:59,"1,192.67"
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,743.76
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"2,020.43"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,834.74"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,850.18"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,877.45"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,924.90"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,575.01"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,821.89
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,962.84"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,921.16"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,681.96"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,818.04"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,788.51"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,427.51"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,748.80
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,812.32"
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,689.66"
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,474.49"
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,413.11"
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,"1,363.78"
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,829.20
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,352.04
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,943.29
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,827.59
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,858.51
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,769.32
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,818.25
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,650.77
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,326.71
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,904.54
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,09:00:00 - 09:59:59,930.37
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,971.08
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,532.10"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,382.30"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,393.55"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,416.74"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,484.66"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,437.16"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,036.85"
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,424.45"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,473.28"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,432.27"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,461.08"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,386.74"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,328.98"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,866.21
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,485.14"
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,356.48"
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,244.67"
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,184.63"
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,"1,118.12"
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,839.90
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,435.47
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,818.85
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,740.05
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,709.89
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,778.21
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,841.83
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,670.14
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,443.91
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,842.54
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,10:00:00 - 10:59:59,911.50
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,126.82"
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,306.15"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,310.85"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,343.34"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,256.28"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,358.52"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,380.87"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,197.44"
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,452.99"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,354.44"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,305.74"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,313.29"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,365.81"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,333.70"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,078.83"
2020-03-16,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,279.99"
2020-03-17,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,257.52"
2020-03-18,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,262.94"
2020-03-19,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,104.46"
2020-03-20,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,"1,044.39"
2020-03-21,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,893.52
2020-03-22,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,485.92
2020-03-23,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,820.77
2020-03-24,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,671.76
2020-03-25,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,711.26
2020-03-26,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,711.06
2020-03-27,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,724.93
2020-03-28,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,667.62
2020-03-29,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,457.78
2020-03-30,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,839.68
2020-03-31,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,11:00:00 - 11:59:59,815.86
2020-03-01,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,078.23"
2020-03-02,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,539.35"
2020-03-03,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,497.50"
2020-03-04,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,479.05"
2020-03-05,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,508.85"
2020-03-06,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,497.84"
2020-03-07,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,382.68"
2020-03-08,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,208.71"
2020-03-09,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,478.46"
2020-03-10,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,464.02"
2020-03-11,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,449.86"
2020-03-12,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,482.44"
2020-03-13,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,505.84"
2020-03-14,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,"1,301.37"
2020-03-15,EPTC-4936,Av. Bento Gonçalves defronte 9535 - B/C,12:00:00 - 12:59:59,996.44
