data,equipamento,endereco,horario,volume
2020-04-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,30.8
2020-04-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,27.7
2020-04-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,45.5
2020-04-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,36.0
2020-04-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,55.0
2020-04-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,23.3
2020-04-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,16.5
2020-04-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,14.8
2020-04-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,32.0
2020-04-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,35.5
2020-04-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,52.3
2020-04-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,65.0
2020-04-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,23.0
2020-04-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,37.0
2020-04-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,31.7
2020-04-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,34.7
2020-04-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,31.3
2020-04-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,58.8
2020-04-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,67.5
2020-04-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,23.3
2020-04-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,0
2020-04-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,0
2020-04-30,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",03:00 - 04:00,0
2020-04-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,48.0
2020-04-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,42.5
2020-04-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,44.5
2020-04-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,57.3
2020-04-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,50.7
2020-04-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,41.0
2020-04-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,43.2
2020-04-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,38.8
2020-04-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,39.7
2020-04-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,47.7
2020-04-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,39.0
2020-04-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,43.3
2020-04-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,43.7
2020-04-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,37.5
2020-04-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,36.0
2020-04-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,43.7
2020-04-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,38.5
2020-04-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,54.0
2020-04-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,57.3
2020-04-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,48.2
2020-04-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,44.0
2020-04-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,43.5
2020-04-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,43.7
2020-04-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,37.7
2020-04-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,45.7
2020-04-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,65.2
2020-04-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,44.0
2020-04-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,0
2020-04-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,0
2020-04-30,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",04:00 - 05:00,0
2020-04-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,113.3
2020-04-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,136.8
2020-04-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,97.7
2020-04-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,83.8
2020-04-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,75.7
2020-04-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,111.7
2020-04-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,115.8
2020-04-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,111.5
2020-04-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,122.7
2020-04-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,66.5
2020-04-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,83.2
2020-04-12,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,71.0
2020-04-13,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,115.3
2020-04-14,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,114.7
2020-04-15,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,100.7
2020-04-16,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,117.7
2020-04-17,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,103.8
2020-04-18,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,101.2
2020-04-19,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,66.7
2020-04-20,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,101.5
2020-04-21,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,80.5
2020-04-22,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,126.3
2020-04-23,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,124.3
2020-04-24,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,133.0
2020-04-25,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,107.0
2020-04-26,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,87.2
2020-04-27,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,141.0
2020-04-28,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,0
2020-04-29,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,0
2020-04-30,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",05:00 - 06:00,0
2020-04-01,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,375.3
2020-04-02,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,394.5
2020-04-03,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,335.9
2020-04-04,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,280.8
2020-04-05,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,204.8
2020-04-06,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,418.8
2020-04-07,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,371.4
2020-04-08,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,379.6
2020-04-09,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,391.9
2020-04-10,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,226.6
2020-04-11,ANT3AL,"AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",06:00 - 07:00,256.3
