2020-04-11,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,56.33
2020-04-12,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,46.16
2020-04-13,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,27.00
2020-04-14,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,19.50
2020-04-15,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,22.50
2020-04-16,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,29.00
2020-04-17,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,37.00
2020-04-18,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,54.50
2020-04-19,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,68.83
2020-04-20,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,26.33
2020-04-21,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,34.00
2020-04-22,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,31.33
2020-04-23,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,35.50
2020-04-24,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,24.50
2020-04-25,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,61.00
2020-04-26,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,79.16
2020-04-27,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,19.50
2020-04-28,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,21.00
2020-04-29,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,42.83
2020-04-30,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,03:00:00 - 03:59:59,39.33
2020-04-01,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,57.83
2020-04-02,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,48.32
2020-04-03,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,56.99
2020-04-04,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,45.33
2020-04-05,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,46.50
2020-04-06,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,43.33
2020-04-07,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,65.00
2020-04-08,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,53.33
2020-04-09,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,63.50
2020-04-10,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,34.00
2020-04-11,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,42.00
2020-04-12,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,39.50
2020-04-13,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,49.83
2020-04-14,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,57.00
2020-04-15,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,67.33
2020-04-16,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,53.33
2020-04-17,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,54.50
2020-04-18,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,65.16
2020-04-19,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,56.50
2020-04-20,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,43.83
2020-04-21,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,32.50
2020-04-22,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,61.33
2020-04-23,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,50.66
2020-04-24,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,55.33
2020-04-25,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,63.83
2020-04-26,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,56.33
2020-04-27,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,47.83
2020-04-28,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,48.50
2020-04-29,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,58.00
2020-04-30,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,04:00:00 - 04:59:59,44.83
2020-04-01,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,111.00
