Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ANT3AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/05/2020 até 18/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ICA1AL,12:00 - 13:00,"65,5","107,1","48,8","118,1","132,9","142,1","141,4","141,9","145,1","109,3","122,0","108,8","144,8","130,8","127,5","134,8","61,0","132,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.114,8"
ICA1AL,13:00 - 14:00,"57,5","101,1","52,3","112,8","127,8","149,8","134,6","164,5","120,6","63,0","117,5","134,5","141,6","125,4","119,3","119,6","67,2","147,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.056,8"
ICA1AL,14:00 - 15:00,"67,5","120,3","58,3","170,8","147,1","159,1","147,3","175,8","146,0","56,3","154,6","129,3","152,7","179,0","169,5","170,6","61,3","136,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.401,4"
ICA1AL,15:00 - 16:00,"76,7","137,5","74,3","163,7","168,0","147,1","187,8","203,8","186,3","66,0","187,1","156,2","150,8","179,3","180,1","141,0","93,7","156,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.655,5"
ICA1AL,16:00 - 17:00,"98,2","160,3","95,2","163,1","171,6","180,5","202,1","200,3","173,2","96,3","161,6","155,0","160,2","199,3","211,8","164,0","102,5","164,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.859,6"
ICA1AL,17:00 - 18:00,"91,8","124,0","92,8","152,5","185,1","191,5","156,6","209,0","160,6","101,7","191,0","131,3","165,5","164,1","221,6","133,8","101,6","185,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.760,2"
ICA1AL,18:00 - 19:00,"96,1","97,6","86,3","129,3","127,4","136,5","139,1","160,9","139,8","83,6","138,1","122,1","139,8","141,5","205,3","116,4","97,6","145,9",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.303,5"
ICA1AL,19:00 - 20:00,"80,9","59,3","59,0","75,2","67,8","86,4","100,6","105,4","91,8","63,8","113,5","86,0","96,0","118,5","117,6","91,1","58,5","92,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.564,2"
ICA1AL,20:00 - 21:00,"53,6","53,4","29,8","52,6","59,8","53,5","56,5","80,3","61,1","49,7","46,6","54,6","47,8","58,1","83,3","58,8","43,5","54,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"997,1"
ICA1AL,21:00 - 22:00,"22,5","33,5","18,6","25,0","26,6","28,3","29,5","45,8","31,3","26,0","28,0","40,5","37,0","38,8","53,4","35,5","26,0","20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"566,8"
ICA1AL,22:00 - 23:00,"16,6","20,3","19,3","20,2","19,6","10,3","32,3","32,1","20,0","19,1","22,7","24,5","21,3","45,3","31,3","20,3","13,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"389,1"
ICA1AL,23:00 - 24:00,"8,2","15,7","14,8","9,8","7,3","9,0","16,2","4,0","23,7","18,3","12,3","13,2","15,0","29,8","17,7","13,3","12,0","1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"241,2"
ICA1AL,Total grupo,"1.097,7","1.529,5","923,2","1.790,6","1.886,1","1.994,3","1.994,0","2.230,2","1.769,6","1.159,0","1.931,5","1.761,6","1.936,7","2.112,2","2.226,6","1.732,0","1.039,6","1.897,9",0,0,0,0,0,0,0,0,0,0,0,0,0,"31.012,3"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ICARAÍ Nº 1719, C/B, FAIXA 2 DIREITA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ICA1BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/05/2020 até 18/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ICA1BL,00:00 - 01:00,"23,3","19,0","13,3","15,0","9,3","12,5","5,7","17,0","15,3","23,0","15,5","14,0","13,0","22,8","15,5","20,3","18,3","17,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"290,0"
ICA1BL,01:00 - 02:00,"9,0","7,0","17,0","7,5","3,0","6,3","9,0","4,3","8,0","10,3","5,0","5,0","2,0","7,0","11,0","5,0","11,0","8,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"135,5"
ICA1BL,02:00 - 03:00,"6,0","7,7","10,0","3,0","5,5","3,0","5,0","1,0","4,0","10,0","3,0","1,0","3,0","9,0","7,0","6,0","6,0","4,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"94,2"
ICA1BL,03:00 - 04:00,"5,0","3,0","5,0","4,0","2,0","4,0","2,0","4,0","7,5","8,0",0,"2,0","1,0","3,3","4,0","8,0","8,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70,8"
ICA1BL,04:00 - 05:00,"4,0","2,0","3,0","0,3","1,0","2,0",0,"1,0","2,0","3,0",0,"2,0",0,"1,5","3,8","6,5","4,0","2,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"38,2"
ICA1BL,05:00 - 06:00,"9,3","6,0","5,0","9,0","13,0","10,0","11,0","14,3","4,0","7,5","12,5","11,3","10,0","13,0","10,0","4,0","4,0","9,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"163,0"
ICA1BL,06:00 - 07:00,"22,3","32,0","31,3","32,8","36,8","32,5","39,8","40,5","38,3","21,8","45,2","37,0","45,3","42,0","45,3","34,8","29,8","47,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"654,8"
ICA1BL,07:00 - 08:00,"54,8","84,7","36,0","121,3","109,0","155,2","136,5","128,7","76,7","33,0","127,2","118,7","112,0","117,8","124,8","71,8","45,3","111,5",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.764,9"
ICA1BL,08:00 - 09:00,"53,8","101,8","43,2","169,0","161,2","188,7","167,0","180,2","103,5","50,5","182,3","163,8","153,3","186,3","196,7","80,3","43,5","190,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.415,2"
ICA1BL,09:00 - 10:00,"83,0","139,3","56,8","166,3","181,8","194,8","178,5","206,7","140,8","85,0","199,8","185,3","181,5","179,0","201,3","147,2","63,0","185,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.775,9"
ICA1BL,10:00 - 11:00,"101,5","184,0","78,2","168,2","200,7","167,5","206,7","201,7","193,7","154,5","212,8","174,3","173,7","204,8","184,3","182,2","88,0","205,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.081,8"
ICA1BL,11:00 - 12:00,"98,7","180,2","101,2","184,2","207,3","202,8","197,6","220,8","222,8","158,7","193,5","183,3","180,3","198,3","197,0","182,5","123,0","183,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.216,0"
ICA1BL,12:00 - 13:00,"79,7","174,0","89,7","169,7","158,8","182,2","199,3","191,3","188,3","106,5","176,3","144,7","155,8","165,7","202,0","166,0","92,8","177,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.819,9"
ICA1BL,13:00 - 14:00,"87,8","150,2","72,8","182,0","193,3","204,8","219,0","221,0","171,3","83,8","186,7","198,0","195,8","203,8","211,8","175,3","67,1","184,5",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.009,0"
ICA1BL,14:00 - 15:00,"92,7","200,5","78,7","185,3","196,3","205,7","224,2","244,0","197,7","90,0","197,2","173,8","234,5","220,8","218,2","160,0","112,2","247,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.278,4"
ICA1BL,15:00 - 16:00,"110,5","209,8","98,2","231,0","238,2","249,7","244,1","281,6","226,5","111,2","239,7","196,5","250,2","240,3","224,3","200,3","139,7","244,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.736,4"
ICA1BL,16:00 - 17:00,"144,0","214,8","153,3","215,3","246,8","256,8","237,3","274,8","229,5","136,3","234,6","238,0","234,0","254,5","250,7","213,2","130,2","250,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.914,2"
ICA1BL,17:00 - 18:00,"137,5","198,8","128,0","228,0","218,3","256,5","236,3","275,3","209,3","140,5","240,2","223,5","230,8","237,3","274,8","189,5","161,5","247,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.833,3"
ICA1BL,18:00 - 19:00,"117,1","155,3","106,7","230,5","179,8","203,7","220,5","252,6","163,5","119,5","189,2","179,0","184,0","193,7","226,3","164,8","113,7","190,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.189,7"
ICA1BL,19:00 - 20:00,"86,5","100,8","84,5","130,7","129,5","133,8","132,2","168,3","144,5","100,3","124,2","125,5","135,2","151,2","159,8","121,7","86,0","128,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.243,1"
ICA1BL,20:00 - 21:00,"69,5","67,3","56,2","78,7","65,3","78,8","77,2","94,6","98,6","91,0","75,8","63,8","72,5","82,0","88,6","68,5","54,3","80,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.362,9"
ICA1BL,21:00 - 22:00,"39,0","44,3","27,3","36,7","44,7","47,7","43,7","64,5","58,3","56,0","43,5","37,0","41,7","28,0","54,0","50,2","28,0","49,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"793,6"
ICA1BL,22:00 - 23:00,"33,0","34,7","37,3","23,0","20,0","29,0","29,7","29,7","51,6","33,7","25,0","24,2","28,7","23,8","39,3","34,7","27,0","26,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"550,5"
ICA1BL,23:00 - 24:00,"26,3","24,3","24,0","19,3","30,3","31,3","31,3","32,3","32,3","25,2","17,0","17,0","24,0","1,7","26,0","29,0","26,0","24,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"441,8"
ICA1BL,Total grupo,"1.494,3","2.341,5","1.356,5","2.610,6","2.652,0","2.859,1","2.853,4","3.150,2","2.588,0","1.659,2","2.746,0","2.518,7","2.662,2","2.787,6","2.976,5","2.321,6","1.482,3","2.813,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"43.872,9"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ICARAÍ DEFRONTE A 38 METROS DO Nº 1949, B/C, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ICA2EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/05/2020 até 18/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ICA2EL,00:00 - 01:00,"5,3","2,3","6,7","2,3","1,0","0,3","1,0","1,0","5,3","1,0","1,8","1,0","2,0","9,8","2,0","3,0","6,0","1,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"53,6"
ICA2EL,01:00 - 02:00,"5,0","8,0","1,0","0,3","1,0","1,3","1,0",0,"5,0","4,3",0,"1,0","1,5",0,"1,0","0,3","5,0","2,5",0,0,0,0,0,0,0,0,0,0,0,0,0,"38,3"
ICA2EL,02:00 - 03:00,"3,3",0,"5,0","2,3","2,0","1,0","1,0","1,0","2,3","5,3","1,0",0,"1,3","2,5",0,"2,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,5"
ICA2EL,03:00 - 04:00,0,"1,3","1,7",0,0,0,0,"3,0","2,0","1,0","0,7","1,0",0,"0,3","1,0","1,0","2,0","1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"16,0"
ICA2EL,04:00 - 05:00,"3,0","0,3","0,3",0,"1,0",0,"1,8",0,"0,3",0,0,"0,3","3,3","1,0","1,0","1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,5"
ICA2EL,05:00 - 06:00,"1,0","2,8",0,"1,3","1,0","1,3","1,0",0,0,"2,0","4,0",0,"0,3",0,"1,0","2,0",0,"2,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"20,2"
ICA2EL,06:00 - 07:00,"5,2","1,7","2,3","4,8","10,5","7,3","9,2","9,8","1,3","1,0","8,5","13,2","10,5","10,7","8,3","4,3","8,7","3,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"120,9"
ICA2EL,07:00 - 08:00,"6,5","7,0","5,3","13,7","27,8","29,7","28,5","25,2","15,8","8,3","27,0","25,0","34,3","23,8","34,3","8,0","7,5","38,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"366,6"
ICA2EL,08:00 - 09:00,"6,0","24,3","7,3","29,8","41,7","45,5","47,8","50,5","27,7","7,8","41,8","38,3","51,8","36,3","41,8","21,5","3,5","56,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"579,9"
ICA2EL,09:00 - 10:00,"10,3","37,2","6,8","52,7","63,0","57,5","62,2","55,2","41,0","18,7","48,0","43,7","44,7","59,2","67,2","37,7","10,8","47,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"763,2"
ICA2EL,10:00 - 11:00,"30,2","45,0","23,0","50,8","61,5","50,5","71,0","56,6","46,3","42,8","80,5","61,7","53,8","64,6","62,6","53,8","26,0","66,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"947,6"
ICA2EL,11:00 - 12:00,"21,8","54,5","31,7","68,3","57,6","83,6","82,1","88,0","81,5","57,0","51,8","49,6","46,5","71,6","63,0","62,0","29,7","65,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.066,1"
ICA2EL,12:00 - 13:00,"39,3","37,8","25,1","49,6","54,8","75,0","77,1","59,6","61,0","46,8","56,8","48,6","71,1","75,6","65,0","56,6","29,3","65,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"994,5"
ICA2EL,13:00 - 14:00,"22,5","34,1","26,0","38,3","60,1","65,5","77,1","70,6","73,3","32,0","65,1","51,8","39,0","64,1","66,0","46,1","20,2","57,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"909,6"
ICA2EL,14:00 - 15:00,"21,5","67,7","21,6","60,3","71,0","78,5","59,0","77,5","58,3","24,8","70,0","59,8","61,0","69,8","74,8","44,8","19,0","56,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"995,8"
ICA2EL,15:00 - 16:00,"35,8","68,0","29,8","89,6","73,0","86,8","81,5","83,0","79,5","38,5","91,0","60,8","80,2","91,8","69,3","68,8","35,3","65,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.227,7"
ICA2EL,16:00 - 17:00,"52,5","77,3","58,3","82,6","106,6","83,5","94,0","105,3","100,5","43,8","89,5","75,5","96,8","95,1","119,6","79,0","34,7","83,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.477,8"
ICA2EL,17:00 - 18:00,"59,2","76,8","62,7","84,0","74,0","89,5","84,6","98,3","80,5","67,0","86,8","78,3","85,8","91,0","115,6","101,0","65,5","79,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.479,7"
ICA2EL,18:00 - 19:00,"49,8","48,0","73,3","58,8","57,1","69,5","71,0","97,3","76,6","58,3","62,8","49,7","55,0","74,8","83,6","64,5","84,3","63,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.197,4"
ICA2EL,19:00 - 20:00,"39,6","30,3","33,8","36,8","36,3","42,6","43,3","44,8","48,3","29,6","25,0","28,2","38,6","44,6","55,3","47,5","29,1","42,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"695,9"
ICA2EL,20:00 - 21:00,"32,1","29,6","20,6","14,5","21,6","26,1","31,8","26,1","31,9","25,0","18,5","17,5","25,1","32,0","32,0","33,1","19,0","13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"450,2"
ICA2EL,21:00 - 22:00,"11,1","19,5","13,6","9,3","12,0","10,5","15,3","20,0","18,8","9,6","8,0","13,5","13,0","14,3","22,3","13,0","9,5","15,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"248,5"
ICA2EL,22:00 - 23:00,"13,0","12,3","7,3","6,7","8,8","7,0","5,0","17,1","13,0","10,6","6,7","8,0","24,6","10,3","8,7","6,6","7,3","8,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"180,9"
ICA2EL,23:00 - 24:00,"6,6","11,5","2,0","3,7","3,3","7,7","5,3","3,0","8,7","9,5","2,3","5,5","18,0","11,2","7,3","4,7","2,7","3,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"116,1"
ICA2EL,Total grupo,"480,7","697,3","465,4","760,6","846,7","920,0","951,5","992,8","878,8","544,8","847,4","731,9","858,3","954,6","1.002,7","762,6","454,9","839,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.990,1"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ICARAÍ DEFRONTE A 38 METROS DO Nº 1949, B/C, FAIXA 2 CENTRAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ICA2FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/05/2020 até 18/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ICA2FL,00:00 - 01:00,"36,1","32,1","34,2","17,5","17,2","26,8","25,3","25,0","33,5","40,5","27,8","17,3","16,3","14,5","25,0","38,6","41,3","23,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"492,4"
ICA2FL,01:00 - 02:00,"13,2","25,7","29,5","10,3","10,0","19,2","12,8","12,5","14,7","21,2","14,5","13,0","8,0","8,3","17,7","15,0","12,7","11,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"269,4"
ICA2FL,02:00 - 03:00,"11,3","6,0","12,3",0,"6,8","5,3","8,2","10,0","14,2","21,0","8,0","8,5","1,0","8,5","13,0","17,7","15,3","2,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"169,4"
ICA2FL,03:00 - 04:00,"6,3","15,7","17,5","6,3","6,3","1,3","7,0","8,3","10,7","11,0","4,3","2,0","5,8","5,7","9,7","9,0","8,0","1,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"136,3"
ICA2FL,04:00 - 05:00,"11,0","10,2","8,3","5,0","6,0","7,5","3,0","5,3","7,5","9,0","1,0","8,3","2,3","9,8","13,2","12,8","6,0","7,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"133,6"
ICA2FL,05:00 - 06:00,"5,0","15,0","12,3","16,0","14,8","10,0","13,7","11,8","5,5","10,2","17,3","14,0","14,0","10,2","6,0","4,8","12,0","13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"205,8"
ICA2FL,06:00 - 07:00,"35,7","37,0","27,8","58,7","55,7","52,2","68,2","55,3","41,3","31,5","52,7","40,7","55,0","62,3","58,3","37,8","31,3","68,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"869,3"
ICA2FL,07:00 - 08:00,"55,0","52,5","35,7","126,6","112,1","121,7","123,1","112,3","71,7","40,8","139,8","112,0","113,2","128,0","122,1","75,3","39,0","130,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.711,0"
ICA2FL,08:00 - 09:00,"75,5","78,1","46,0","159,8","172,3","168,6","178,0","170,3","98,3","70,7","167,7","150,2","159,6","166,3","169,5","88,0","52,0","179,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.350,5"
ICA2FL,09:00 - 10:00,"89,3","126,8","63,8","160,6","182,6","219,8","209,1","206,1","159,2","103,1","166,5","165,3","199,2","198,1","230,8","134,5","79,3","189,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.883,4"
ICA2FL,10:00 - 11:00,"122,3","165,8","107,5","191,5","220,5","229,6","206,3","218,8","182,6","155,5","218,5","167,3","198,8","227,1","212,9","177,5","100,2","232,4",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.335,0"
ICA2FL,11:00 - 12:00,"119,3","218,1","148,1","215,8","225,8","214,4","217,5","237,6","248,6","207,5","207,1","191,8","226,0","220,8","248,6","219,1","143,5","212,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.721,4"
ICA2FL,12:00 - 13:00,"137,4","198,5","130,0","182,6","206,6","198,2","219,1","206,2","234,3","194,8","192,1","153,0","206,8","209,7","237,6","225,1","161,5","217,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.510,5"
ICA2FL,13:00 - 14:00,"125,1","156,6","108,5","213,1","214,6","225,9","249,9","225,6","213,3","135,8","230,9","203,1","218,1","196,2","230,1","185,3","136,5","234,4",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.503,0"
ICA2FL,14:00 - 15:00,"129,5","193,3","119,4","198,9","252,1","251,3","238,9","258,7","186,4","105,5","224,1","236,3","215,5","276,8","269,4","198,9","114,6","234,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.704,2"
ICA2FL,15:00 - 16:00,"145,5","213,9","129,7","244,6","243,3","272,6","297,1","296,9","257,3","155,1","240,9","223,3","273,1","287,6","285,4","277,3","177,0","236,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.256,9"
ICA2FL,16:00 - 17:00,"183,0","241,9","181,1","268,4","236,6","263,6","262,8","280,8","282,9","205,3","224,2","223,0","248,6","290,4","340,7","291,1","208,9","291,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.524,7"
ICA2FL,17:00 - 18:00,"207,6","253,1","228,3","225,6","226,8","262,8","253,9","257,4","309,9","230,5","244,9","198,1","218,9","265,1","340,9","294,0","248,8","242,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.508,8"
ICA2FL,18:00 - 19:00,"188,1","230,4","222,5","198,8","199,4","197,1","215,1","242,5","256,1","216,1","225,9","170,8","203,5","206,3","226,3","231,8","236,6","221,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"3.888,3"
ICA2FL,19:00 - 20:00,"131,9","137,3","127,9","128,1","119,8","133,9","150,8","143,8","183,3","136,4","127,6","134,3","154,6","143,8","177,4","166,9","135,1","132,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.565,0"
ICA2FL,20:00 - 21:00,"102,2","92,9","91,3","71,0","93,1","94,1","105,4","117,9","153,6","115,2","85,9","97,1","98,4","112,8","133,2","123,6","100,2","78,9",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.866,7"
ICA2FL,21:00 - 22:00,"71,1","70,8","61,1","56,6","64,8","68,1","65,1","84,8","84,6","69,1","14,5","60,6","58,8","79,6","92,6","97,9","54,3","63,9",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.217,9"
ICA2FL,22:00 - 23:00,"46,5","56,9","36,5","47,6","44,1","57,8","45,4","60,6","74,9","42,9","33,8","32,3","28,0","47,1","73,8","60,9","58,1","43,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"891,0"
ICA2FL,23:00 - 24:00,"28,6","42,1","40,1","35,6","38,0","36,0","47,5","54,4","57,4","44,6","29,7","31,0","18,3","42,5","52,8","43,4","49,1","26,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"717,1"
ICA2FL,Total grupo,"2.076,5","2.670,6","2.019,3","2.839,1","2.969,2","3.137,7","3.223,0","3.302,9","3.181,6","2.373,1","2.899,7","2.653,2","2.941,7","3.217,4","3.586,9","3.026,3","2.221,1","3.092,3",0,0,0,0,0,0,0,0,0,0,0,0,0,"51.431,3"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ICARAÍ DEFRONTE A 38 METROS DO Nº 1949, B/C, FAIXA 3 DIREITA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ICA2GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/05/2020 até 18/05/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ICA2GL,00:00 - 01:00,"2,0",0,"1,3",0,0,"3,0","2,3","4,0","0,3","1,0","1,0",0,"2,0","2,0","3,0",0,"2,0","2,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"26,0"
ICA2GL,01:00 - 02:00,"3,0","2,3","1,0",0,0,0,0,0,"1,0",0,0,0,0,"1,0",0,"0,3",0,"1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,7"
ICA2GL,02:00 - 03:00,"1,0","1,0",0,0,0,"1,0",0,0,0,0,0,0,0,"1,0",0,"1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,0"
ICA2GL,03:00 - 04:00,0,0,0,0,0,"0,3","2,0",0,0,0,0,0,0,0,"1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,3"
ICA2GL,04:00 - 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,5",0,"1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5"
ICA2GL,05:00 - 06:00,0,0,0,"1,0","1,0",0,"1,5",0,0,0,0,0,0,0,"1,0","1,0",0,"1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,5"
ICA2GL,06:00 - 07:00,"5,3","12,3","6,0","20,0","23,0","25,5","25,0","28,5","10,5","5,0","27,0","18,0","18,5","21,5","23,0","11,0","3,0","23,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"306,2"
ICA2GL,07:00 - 08:00,"12,0","14,5","11,0","41,5","36,0","36,0","36,5","38,8","20,0","7,0","42,0","41,0","47,0","45,5","44,5","14,5","14,0","43,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"544,8"
ICA2GL,08:00 - 09:00,"5,0","15,5","5,7","32,5","36,0","32,0","36,3","39,5","18,0","4,0","42,0","43,8","33,5","34,5","47,0","20,5","6,3","43,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"495,2"
ICA2GL,09:00 - 10:00,"6,0","18,5","3,0","23,0","36,0","35,5","33,0","36,5","22,5","4,3","36,0","28,0","40,0","27,3","16,0","24,8","5,3","34,5",0,0,0,0,0,0,0,0,0,0,0,0,0,"430,3"
ICA2GL,10:00 - 11:00,"2,3","23,3","4,3","22,5","30,0","26,0","34,5","30,7","19,3","10,0","29,8","26,0","22,5","39,2","39,2","25,3","7,3","31,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"423,4"
